,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
3366,10:00 AM,63 °F,45 °F,52 %,VAR,7 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-11-12
3367,11:00 AM,64 °F,45 °F,49 %,ESE,6 mph,0 mph,21.65 in,0.0 in,Showers in the Vicinity,2021-11-12
3368,12:00 PM,66 °F,43 °F,43 %,E,8 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-11-12
3369,1:00 PM,66 °F,45 °F,46 %,E,7 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-11-12
3370,2:00 PM,68 °F,43 °F,40 %,E,7 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-11-12
3371,3:00 PM,68 °F,45 °F,43 %,E,7 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-12
3372,4:00 PM,70 °F,43 °F,38 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-11-12
3373,5:00 PM,68 °F,43 °F,40 %,NE,8 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-11-12
3374,6:00 PM,66 °F,43 °F,43 %,E,3 mph,0 mph,21.58 in,0.0 in,Cloudy,2021-11-12
3375,6:00 AM,55 °F,37 °F,51 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Cloudy,2021-11-13
3376,7:00 AM,57 °F,41 °F,55 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-13
3377,8:00 AM,61 °F,43 °F,52 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-13
3378,9:00 AM,63 °F,45 °F,52 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-11-13
3379,10:00 AM,68 °F,45 °F,43 %,SE,7 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-13
3380,11:00 AM,70 °F,41 °F,35 %,S,6 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-13
3381,12:00 PM,73 °F,39 °F,29 %,SSE,7 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-13
3382,1:00 PM,73 °F,43 °F,33 %,SSE,9 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-11-13
3383,2:00 PM,77 °F,43 °F,29 %,W,12 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-11-13
3384,3:00 PM,77 °F,41 °F,28 %,W,7 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-11-13
3385,4:00 PM,77 °F,37 °F,24 %,VAR,3 mph,0 mph,21.46 in,0.0 in,Partly Cloudy,2021-11-13
3386,5:00 PM,77 °F,37 °F,24 %,VAR,5 mph,0 mph,21.46 in,0.0 in,Partly Cloudy,2021-11-13
3387,5:12 PM,73 °F,37 °F,27 %,NW,21 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-11-13
3388,6:00 PM,70 °F,39 °F,33 %,NW,15 mph,0 mph,21.48 in,0.0 in,Showers in the Vicinity,2021-11-13
3389,6:00 AM,55 °F,34 °F,44 %,WSW,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-14
3390,7:00 AM,59 °F,37 °F,45 %,S,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-11-14
3391,8:00 AM,64 °F,36 °F,34 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Fair,2021-11-14
3392,9:00 AM,68 °F,39 °F,35 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-11-14
3393,10:00 AM,70 °F,39 °F,33 %,E,6 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-14
3394,11:00 AM,72 °F,37 °F,29 %,VAR,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-11-14
3395,12:00 PM,73 °F,37 °F,27 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-11-14
3396,1:00 PM,79 °F,37 °F,23 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2021-11-14
3397,2:00 PM,79 °F,36 °F,21 %,VAR,2 mph,0 mph,21.48 in,0.0 in,Partly Cloudy,2021-11-14
3398,3:00 PM,79 °F,36 °F,21 %,VAR,1 mph,0 mph,21.46 in,0.0 in,Mostly Cloudy,2021-11-14
3399,4:00 PM,77 °F,41 °F,28 %,S,7 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-14
3400,5:00 PM,77 °F,43 °F,29 %,S,9 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-14
3401,6:00 PM,72 °F,41 °F,33 %,ENE,14 mph,0 mph,21.46 in,0.0 in,Cloudy,2021-11-14
3402,6:00 AM,57 °F,41 °F,55 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Fair,2021-11-15
3403,7:00 AM,63 °F,37 °F,39 %,SW,3 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-15
3404,8:00 AM,64 °F,43 °F,45 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-15
3405,9:00 AM,68 °F,43 °F,40 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-15
3406,10:00 AM,70 °F,43 °F,38 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-11-15
3407,11:00 AM,70 °F,41 °F,35 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-15
3408,12:00 PM,70 °F,43 °F,38 %,SE,6 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-11-15
3409,1:00 PM,77 °F,41 °F,28 %,WNW,5 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-15
3410,2:00 PM,79 °F,37 °F,23 %,VAR,5 mph,0 mph,21.48 in,0.0 in,Showers in the Vicinity,2021-11-15
3411,3:00 PM,77 °F,39 °F,26 %,SSE,8 mph,0 mph,21.46 in,0.0 in,Mostly Cloudy,2021-11-15
3412,4:00 PM,79 °F,41 °F,26 %,VAR,8 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-15
3413,5:00 PM,77 °F,41 °F,28 %,VAR,2 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-15
3414,6:00 PM,75 °F,39 °F,27 %,NNW,17 mph,0 mph,21.46 in,0.0 in,Mostly Cloudy,2021-11-15
3415,6:00 AM,55 °F,30 °F,38 %,NE,2 mph,0 mph,0.00 in,0.0 in,Mostly Cloudy,2021-11-16
3416,7:00 AM,59 °F,30 °F,34 %,CALM,0 mph,0 mph,0.00 in,0.0 in,Mostly Cloudy,2021-11-16
3417,8:00 AM,64 °F,30 °F,28 %,VAR,2 mph,0 mph,0.00 in,0.0 in,Mostly Cloudy,2021-11-16
3418,9:00 AM,66 °F,34 °F,30 %,SSE,8 mph,0 mph,0.00 in,0.0 in,Mostly Cloudy,2021-11-16
3419,10:00 AM,70 °F,37 °F,31 %,ENE,5 mph,0 mph,21.60 in,0.0 in,Cloudy,2021-11-16
3420,11:00 AM,72 °F,37 °F,29 %,ENE,7 mph,0 mph,21.58 in,0.0 in,Cloudy,2021-11-16
3421,12:00 PM,72 °F,32 °F,23 %,E,3 mph,0 mph,21.56 in,0.0 in,Cloudy,2021-11-16
3422,1:00 PM,73 °F,36 °F,25 %,NNE,6 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2021-11-16
3423,2:00 PM,79 °F,37 °F,23 %,VAR,5 mph,0 mph,21.48 in,0.0 in,Partly Cloudy,2021-11-16
3424,3:00 PM,79 °F,36 °F,21 %,VAR,3 mph,0 mph,21.44 in,0.0 in,Partly Cloudy,2021-11-16
3425,4:00 PM,81 °F,34 °F,18 %,NNE,5 mph,0 mph,21.39 in,0.0 in,Fair,2021-11-16
3426,5:00 PM,81 °F,34 °F,18 %,VAR,3 mph,0 mph,21.39 in,0.0 in,Fair,2021-11-16
3427,6:00 PM,81 °F,34 °F,18 %,VAR,1 mph,0 mph,21.39 in,0.0 in,Fair,2021-11-16
3428,6:00 AM,57 °F,23 °F,27 %,VAR,1 mph,0 mph,21.56 in,0.0 in,Fair,2021-11-17
3429,7:00 AM,61 °F,23 °F,23 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-17
3430,8:00 AM,64 °F,25 °F,22 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-17
3431,9:00 AM,68 °F,30 °F,24 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-11-17
3432,10:00 AM,72 °F,18 °F,13 %,VAR,5 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-11-17
3433,11:00 AM,77 °F,21 °F,12 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Fair,2021-11-17
3434,12:00 PM,81 °F,23 °F,12 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Fair,2021-11-17
3435,1:00 PM,82 °F,23 °F,11 %,VAR,5 mph,0 mph,21.50 in,0.0 in,Fair,2021-11-17
3436,2:00 PM,82 °F,25 °F,12 %,VAR,6 mph,0 mph,21.46 in,0.0 in,Fair,2021-11-17
3437,3:00 PM,82 °F,34 °F,17 %,S,7 mph,0 mph,21.44 in,0.0 in,Fair,2021-11-17
3438,4:00 PM,81 °F,37 °F,21 %,SSW,12 mph,0 mph,21.41 in,0.0 in,Fair,2021-11-17
3439,5:00 PM,81 °F,39 °F,23 %,SSW,8 mph,0 mph,21.41 in,0.0 in,Fair,2021-11-17
3440,6:00 PM,75 °F,41 °F,29 %,E,12 mph,0 mph,21.44 in,0.0 in,Fair,2021-11-17
3441,6:00 AM,55 °F,16 °F,21 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Fair,2021-11-18
3442,7:00 AM,57 °F,16 °F,20 %,S,3 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-18
3443,8:00 AM,64 °F,19 °F,18 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-18
3444,9:00 AM,68 °F,14 °F,12 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-18
3445,10:00 AM,72 °F,12 °F,10 %,VAR,3 mph,0 mph,21.58 in,0.0 in,Fair,2021-11-18
3446,11:00 AM,75 °F,14 °F,10 %,SSE,5 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-11-18
3447,12:00 PM,77 °F,16 °F,10 %,S,5 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2021-11-18
3448,1:00 PM,79 °F,18 °F,10 %,VAR,3 mph,0 mph,21.48 in,0.0 in,Mostly Cloudy,2021-11-18
3449,2:00 PM,82 °F,18 °F,9 %,SSE,6 mph,0 mph,21.46 in,0.0 in,Cloudy,2021-11-18
3450,3:00 PM,81 °F,19 °F,10 %,SSE,7 mph,0 mph,21.41 in,0.0 in,Mostly Cloudy,2021-11-18
3451,4:00 PM,81 °F,27 °F,14 %,WSW,7 mph,0 mph,21.39 in,0.0 in,Mostly Cloudy,2021-11-18
3452,5:00 PM,79 °F,28 °F,16 %,VAR,3 mph,0 mph,21.39 in,0.0 in,Partly Cloudy,2021-11-18
3453,6:00 PM,75 °F,41 °F,29 %,ENE,9 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-18
3454,6:00 AM,54 °F,23 °F,30 %,CALM,0 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-11-19
3455,7:00 AM,57 °F,25 °F,29 %,ESE,2 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-11-19
3456,8:00 AM,61 °F,25 °F,25 %,S,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-11-19
3457,9:00 AM,66 °F,27 °F,23 %,ENE,3 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-19
3458,10:00 AM,70 °F,23 °F,17 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-11-19
3459,11:00 AM,73 °F,25 °F,16 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Fair,2021-11-19
3460,12:00 PM,75 °F,32 °F,21 %,VAR,5 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-11-19
3461,1:00 PM,75 °F,32 °F,21 %,SE,7 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-19
3462,2:00 PM,77 °F,36 °F,22 %,SSE,15 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2021-11-19
3463,3:00 PM,77 °F,39 °F,26 %,SW,9 mph,0 mph,21.46 in,0.0 in,Mostly Cloudy,2021-11-19
3464,4:00 PM,77 °F,37 °F,24 %,SW,9 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-19
3465,5:00 PM,75 °F,34 °F,22 %,WSW,8 mph,0 mph,21.44 in,0.0 in,Mostly Cloudy,2021-11-19
3466,6:00 PM,73 °F,36 °F,25 %,SSW,9 mph,0 mph,21.46 in,0.0 in,Mostly Cloudy,2021-11-19
3467,6:00 AM,50 °F,45 °F,82 %,WSW,6 mph,0 mph,21.65 in,0.0 in,Rain,2021-11-20
3468,7:00 AM,48 °F,45 °F,87 %,SSW,6 mph,0 mph,21.67 in,0.0 in,Rain,2021-11-20
3469,8:00 AM,48 °F,46 °F,93 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Light Rain,2021-11-20
3470,9:00 AM,50 °F,45 °F,82 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Light Rain,2021-11-20
3471,10:00 AM,52 °F,46 °F,82 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Light Rain,2021-11-20
3472,11:00 AM,54 °F,46 °F,77 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Light Rain,2021-11-20
3473,12:00 PM,55 °F,46 °F,72 %,S,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2021-11-20
3474,1:00 PM,57 °F,46 °F,67 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Cloudy,2021-11-20
3475,2:00 PM,57 °F,48 °F,72 %,ESE,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-20
3476,3:00 PM,61 °F,46 °F,59 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-20
3477,4:00 PM,61 °F,45 °F,55 %,SSW,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-11-20
3478,5:00 PM,61 °F,45 °F,55 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-11-20
3479,6:00 PM,61 °F,46 °F,59 %,ESE,5 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-11-20
3480,6:00 AM,54 °F,48 °F,82 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-21
3481,7:00 AM,57 °F,48 °F,72 %,ESE,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-21
3482,8:00 AM,61 °F,48 °F,63 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-21
3483,9:00 AM,61 °F,48 °F,63 %,S,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-21
3484,10:00 AM,64 °F,46 °F,52 %,SSE,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-21
3485,11:00 AM,66 °F,45 °F,46 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-21
3486,12:00 PM,68 °F,45 °F,43 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-21
3487,1:00 PM,68 °F,48 °F,49 %,E,9 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-11-21
3488,2:00 PM,70 °F,45 °F,40 %,VAR,3 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-11-21
3489,3:00 PM,70 °F,45 °F,40 %,VAR,3 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-11-21
3490,4:00 PM,72 °F,46 °F,41 %,S,9 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-21
3491,5:00 PM,68 °F,46 °F,46 %,SW,3 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2021-11-21
3492,6:00 PM,66 °F,46 °F,49 %,WNW,3 mph,0 mph,21.54 in,0.0 in,Mostly Cloudy,2021-11-21
3493,6:00 AM,54 °F,48 °F,82 %,CALM,0 mph,0 mph,21.60 in,0.0 in,Fair,2021-11-22
3494,7:00 AM,61 °F,46 °F,59 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-22
3495,8:00 AM,64 °F,48 °F,56 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-22
3496,9:00 AM,64 °F,48 °F,56 %,S,7 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-22
3497,10:00 AM,66 °F,46 °F,49 %,S,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-22
3498,11:00 AM,73 °F,45 °F,36 %,SSW,6 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2021-11-22
3499,12:00 PM,73 °F,45 °F,36 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-11-22
3500,1:00 PM,75 °F,45 °F,34 %,S,9 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-11-22
3501,2:00 PM,79 °F,41 °F,26 %,VAR,2 mph,0 mph,21.50 in,0.0 in,Partly Cloudy,2021-11-22
3502,3:00 PM,75 °F,41 °F,29 %,SSE,7 mph,0 mph,21.46 in,0.0 in,Partly Cloudy,2021-11-22
3503,4:00 PM,75 °F,43 °F,31 %,S,8 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-11-22
3504,5:00 PM,75 °F,46 °F,36 %,W,12 mph,0 mph,21.46 in,0.0 in,Showers in the Vicinity,2021-11-22
3505,6:00 PM,72 °F,45 °F,38 %,W,12 mph,0 mph,21.50 in,0.0 in,Mostly Cloudy,2021-11-22
3506,6:00 AM,54 °F,45 °F,72 %,S,7 mph,0 mph,21.67 in,0.0 in,Rain,2021-11-23
3507,7:00 AM,52 °F,48 °F,88 %,SSW,7 mph,0 mph,21.67 in,0.0 in,Light Rain,2021-11-23
3508,8:00 AM,54 °F,48 °F,82 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Cloudy,2021-11-23
3509,9:00 AM,55 °F,48 °F,77 %,SE,3 mph,0 mph,21.69 in,0.0 in,Patches of Fog,2021-11-23
3510,10:00 AM,59 °F,50 °F,72 %,SSE,6 mph,0 mph,21.69 in,0.0 in,Cloudy,2021-11-23
3511,11:00 AM,63 °F,46 °F,55 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-11-23
3512,12:00 PM,66 °F,45 °F,46 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-23
3513,1:00 PM,66 °F,45 °F,46 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-23
3514,2:00 PM,70 °F,43 °F,38 %,S,6 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2021-11-23
3515,3:00 PM,72 °F,45 °F,38 %,VAR,3 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2021-11-23
3516,4:00 PM,73 °F,43 °F,33 %,S,5 mph,0 mph,21.50 in,0.0 in,Mostly Cloudy,2021-11-23
3517,5:00 PM,72 °F,45 °F,38 %,ESE,3 mph,0 mph,21.50 in,0.0 in,Mostly Cloudy,2021-11-23
3518,6:00 PM,70 °F,45 °F,40 %,E,5 mph,0 mph,21.52 in,0.0 in,Mostly Cloudy,2021-11-23
3519,6:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Patches of Fog,2021-11-24
3520,7:00 AM,54 °F,50 °F,88 %,E,2 mph,0 mph,21.67 in,0.0 in,Light Rain,2021-11-24
3521,8:00 AM,55 °F,52 °F,88 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Light Drizzle,2021-11-24
3522,8:12 AM,57 °F,50 °F,77 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Patches of Fog,2021-11-24
3523,9:00 AM,61 °F,52 °F,72 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2021-11-24
3524,10:00 AM,61 °F,50 °F,68 %,SSE,6 mph,0 mph,21.67 in,0.0 in,Cloudy,2021-11-24
3525,11:00 AM,63 °F,50 °F,63 %,ESE,7 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-11-24
3526,12:00 PM,61 °F,52 °F,72 %,E,5 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-11-24
3527,1:00 PM,63 °F,50 °F,63 %,S,7 mph,0 mph,21.63 in,0.0 in,Showers in the Vicinity,2021-11-24
3528,1:35 PM,59 °F,52 °F,77 %,ENE,3 mph,0 mph,21.60 in,0.0 in,Rain,2021-11-24
3529,2:00 PM,63 °F,52 °F,68 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2021-11-24
3530,3:00 PM,66 °F,50 °F,56 %,VAR,2 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2021-11-24
3531,4:00 PM,66 °F,46 °F,49 %,VAR,2 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-11-24
3532,5:00 PM,66 °F,48 °F,52 %,S,5 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-24
3533,6:00 PM,64 °F,48 °F,56 %,ESE,7 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2021-11-24
3534,6:00 AM,55 °F,52 °F,88 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Light Rain,2021-11-25
3535,7:00 AM,57 °F,54 °F,88 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Cloudy,2021-11-25
3536,8:00 AM,61 °F,50 °F,68 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-11-25
3537,9:00 AM,66 °F,48 °F,52 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2021-11-25
3538,10:00 AM,68 °F,46 °F,46 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-11-25
3539,11:00 AM,70 °F,46 °F,43 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-25
3540,12:00 PM,70 °F,45 °F,40 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-25
3541,1:00 PM,73 °F,45 °F,36 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2021-11-25
3542,2:00 PM,75 °F,45 °F,34 %,VAR,1 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2021-11-25
3543,2:10 PM,73 °F,45 °F,36 %,ESE,6 mph,0 mph,21.52 in,0.0 in,Thunder in the Vicinity,2021-11-25
3544,3:00 PM,66 °F,50 °F,56 %,SSE,8 mph,0 mph,21.54 in,0.0 in,Thunder in the Vicinity,2021-11-25
3545,4:00 PM,68 °F,46 °F,46 %,WNW,6 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-25
3546,5:00 PM,70 °F,46 °F,43 %,NNW,5 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-25
3547,6:00 PM,68 °F,46 °F,46 %,NNW,5 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-25
3548,6:00 AM,57 °F,48 °F,72 %,NNW,2 mph,0 mph,21.63 in,0.0 in,Light Drizzle,2021-11-26
3549,7:00 AM,57 °F,48 °F,72 %,SSE,2 mph,0 mph,21.65 in,0.0 in,Light Rain,2021-11-26
3550,8:00 AM,57 °F,52 °F,82 %,ESE,2 mph,0 mph,21.67 in,0.0 in,Light Rain,2021-11-26
3551,9:00 AM,57 °F,54 °F,88 %,SSE,5 mph,0 mph,21.67 in,0.0 in,Light Rain,2021-11-26
3552,10:00 AM,63 °F,48 °F,59 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2021-11-26
3553,11:00 AM,64 °F,48 °F,56 %,NE,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2021-11-26
3554,12:00 PM,68 °F,48 °F,49 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-11-26
3555,1:00 PM,72 °F,45 °F,38 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-26
3556,2:00 PM,73 °F,46 °F,38 %,E,8 mph,0 mph,21.54 in,0.0 in,Partly Cloudy,2021-11-26
3557,3:00 PM,70 °F,45 °F,40 %,ESE,7 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2021-11-26
3558,4:00 PM,63 °F,50 °F,63 %,N,14 mph,0 mph,21.52 in,0.0 in,Rain,2021-11-26
3559,5:00 PM,59 °F,52 °F,77 %,SW,8 mph,0 mph,21.54 in,0.0 in,Light Rain,2021-11-26
3560,6:00 PM,57 °F,52 °F,82 %,W,7 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-26
3561,6:00 AM,54 °F,50 °F,88 %,SE,2 mph,0 mph,21.60 in,0.0 in,Patches of Fog,2021-11-27
3562,7:00 AM,54 °F,52 °F,94 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Light Rain,2021-11-27
3563,8:00 AM,55 °F,52 °F,88 %,SSW,3 mph,0 mph,21.63 in,0.0 in,Light Drizzle,2021-11-27
3564,9:00 AM,55 °F,50 °F,82 %,SSE,3 mph,0 mph,21.65 in,0.0 in,Light Drizzle,2021-11-27
3565,9:20 AM,55 °F,52 °F,88 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Light Rain,2021-11-27
3566,10:00 AM,55 °F,52 °F,88 %,S,3 mph,0 mph,21.65 in,0.0 in,Rain,2021-11-27
3567,10:40 AM,54 °F,50 °F,88 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Rain,2021-11-27
3568,11:00 AM,54 °F,52 °F,94 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Rain,2021-11-27
3569,12:00 PM,55 °F,50 °F,82 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Rain,2021-11-27
3570,12:23 PM,55 °F,52 °F,88 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Light Rain,2021-11-27
3571,1:00 PM,55 °F,50 °F,82 %,NE,3 mph,0 mph,21.63 in,0.0 in,Light Rain,2021-11-27
3572,2:00 PM,57 °F,50 °F,77 %,SE,5 mph,0 mph,21.60 in,0.0 in,Cloudy,2021-11-27
3573,3:00 PM,61 °F,50 °F,68 %,VAR,5 mph,0 mph,21.56 in,0.0 in,Cloudy,2021-11-27
3574,4:00 PM,61 °F,48 °F,63 %,S,6 mph,0 mph,21.56 in,0.0 in,Cloudy,2021-11-27
3575,5:00 PM,61 °F,48 °F,63 %,VAR,2 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2021-11-27
3576,6:00 PM,55 °F,52 °F,88 %,W,3 mph,0 mph,21.58 in,0.0 in,Rain,2021-11-27
3577,6:00 AM,50 °F,48 °F,94 %,CALM,0 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2021-11-28
3578,7:00 AM,54 °F,48 °F,82 %,VAR,1 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2021-11-28
3579,8:00 AM,57 °F,48 °F,72 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2021-11-28
