,hora,temperatura,Punto de rocio,Humedad,viento,nudos de viento,Rafaga,Presion,Precipitacion,Condicion,fecha
2532,10:00 AM,66 °F,37 °F,35 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-12
2533,11:00 AM,70 °F,36 °F,28 %,VAR,3 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-09-12
2534,12:00 PM,70 °F,36 °F,28 %,ENE,7 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-09-12
2535,1:00 PM,72 °F,36 °F,27 %,VAR,7 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-12
2536,7:00 AM,55 °F,36 °F,47 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
2537,8:00 AM,57 °F,37 °F,48 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
2538,9:00 AM,63 °F,37 °F,39 %,N,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-13
2539,10:00 AM,63 °F,37 °F,39 %,NE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
2540,11:00 AM,64 °F,37 °F,37 %,NE,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-13
2541,12:00 PM,64 °F,36 °F,34 %,NE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-13
2542,1:00 PM,66 °F,36 °F,32 %,W,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-13
2543,7:00 AM,55 °F,37 °F,51 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-09-14
2544,8:00 AM,57 °F,37 °F,48 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-09-14
2545,9:00 AM,59 °F,39 °F,48 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Mostly Cloudy,2020-09-14
2546,10:00 AM,64 °F,37 °F,37 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Cloudy,2020-09-14
2547,11:00 AM,68 °F,36 °F,30 %,VAR,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-09-14
2548,12:00 PM,68 °F,37 °F,33 %,VAR,6 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-09-14
2549,1:00 PM,70 °F,37 °F,31 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-14
2550,8:00 AM,59 °F,39 °F,48 %,VAR,1 mph,0 mph,21.73 in,0.0 in,Cloudy,2020-09-15
2551,9:00 AM,64 °F,41 °F,42 %,VAR,5 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-09-15
2552,10:00 AM,66 °F,39 °F,37 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-09-15
2553,11:00 AM,68 °F,37 °F,33 %,S,5 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-09-15
2554,12:00 PM,73 °F,37 °F,27 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-15
2555,1:00 PM,73 °F,37 °F,27 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-09-15
2556,2:00 PM,73 °F,37 °F,27 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-09-15
2557,3:00 PM,75 °F,37 °F,25 %,ESE,10 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-09-15
2558,7:00 AM,50 °F,43 °F,76 %,SE,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-09-16
2559,8:00 AM,54 °F,45 °F,72 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-09-16
2560,9:00 AM,57 °F,46 °F,67 %,ENE,5 mph,0 mph,21.73 in,0.0 in,Fair,2020-09-16
2561,10:00 AM,61 °F,45 °F,55 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Fair,2020-09-16
2562,11:00 AM,64 °F,41 °F,42 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-16
2563,12:00 PM,68 °F,36 °F,30 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-16
2564,1:00 PM,72 °F,32 °F,23 %,VAR,6 mph,0 mph,21.63 in,0.0 in,Fair,2020-09-16
2565,7:00 AM,55 °F,32 °F,41 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-17
2566,8:00 AM,59 °F,28 °F,31 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-17
2567,9:00 AM,61 °F,28 °F,29 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-17
2568,10:00 AM,64 °F,30 °F,28 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-17
2569,11:00 AM,68 °F,32 °F,26 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-17
2570,12:00 PM,70 °F,32 °F,25 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-09-17
2571,1:00 PM,73 °F,34 °F,23 %,CALM,0 mph,0 mph,21.56 in,0.0 in,Fair,2020-09-17
2572,2:00 PM,75 °F,34 °F,22 %,NE,6 mph,0 mph,21.54 in,0.0 in,Fair,2020-09-17
2573,3:00 PM,75 °F,30 °F,19 %,E,6 mph,0 mph,21.50 in,0.0 in,Partly Cloudy,2020-09-17
2574,7:00 AM,57 °F,41 °F,55 %,ENE,3 mph,0 mph,21.63 in,0.0 in,Cloudy,2020-09-18
2575,8:00 AM,63 °F,41 °F,45 %,VAR,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-18
2576,9:00 AM,68 °F,43 °F,40 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-18
2577,10:00 AM,68 °F,41 °F,37 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-18
2578,11:00 AM,68 °F,41 °F,37 %,VAR,5 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-09-18
2579,12:00 PM,70 °F,41 °F,35 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-18
2580,1:00 PM,72 °F,41 °F,33 %,SSE,7 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-09-18
2581,7:00 AM,54 °F,50 °F,88 %,ESE,2 mph,0 mph,21.67 in,0.0 in,Light Rain,2020-09-19
2582,8:00 AM,54 °F,50 °F,88 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-19
2583,9:00 AM,59 °F,50 °F,72 %,NW,3 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-19
2584,10:00 AM,63 °F,48 °F,59 %,NE,3 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-19
2585,11:00 AM,68 °F,45 °F,43 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-19
2586,12:00 PM,70 °F,43 °F,38 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-09-19
2587,1:00 PM,73 °F,43 °F,33 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-19
2588,7:00 AM,59 °F,43 °F,55 %,ENE,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-20
2589,8:00 AM,63 °F,45 °F,52 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-20
2590,9:00 AM,64 °F,43 °F,45 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-20
2591,10:00 AM,66 °F,43 °F,43 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-20
2592,11:00 AM,70 °F,43 °F,38 %,NW,10 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-20
2593,12:00 PM,72 °F,43 °F,35 %,NNW,8 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-20
2594,1:00 PM,72 °F,41 °F,33 %,N,8 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-20
2595,7:00 AM,55 °F,41 °F,58 %,NE,3 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-21
2596,8:00 AM,59 °F,41 °F,51 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-09-21
2597,9:00 AM,64 °F,41 °F,42 %,VAR,1 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-21
2598,10:00 AM,68 °F,43 °F,40 %,NNE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-21
2599,11:00 AM,72 °F,41 °F,33 %,VAR,7 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-09-21
2600,12:00 PM,73 °F,37 °F,27 %,VAR,3 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-21
2601,1:00 PM,77 °F,34 °F,21 %,VAR,6 mph,0 mph,21.56 in,0.0 in,Partly Cloudy,2020-09-21
2602,7:00 AM,59 °F,39 °F,48 %,ESE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-22
2603,8:00 AM,63 °F,39 °F,42 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-09-22
2604,9:00 AM,64 °F,41 °F,42 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-22
2605,10:00 AM,70 °F,43 °F,38 %,VAR,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-22
2606,11:00 AM,72 °F,41 °F,33 %,VAR,5 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-22
2607,12:00 PM,75 °F,39 °F,27 %,SW,7 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-22
2608,2:00 PM,77 °F,34 °F,21 %,VAR,5 mph,0 mph,21.54 in,0.0 in,Fair,2020-09-22
2609,3:00 PM,81 °F,39 °F,23 %,E,13 mph,0 mph,21.52 in,0.0 in,Showers in the Vicinity,2020-09-22
2610,4:00 PM,79 °F,37 °F,23 %,ESE,12 mph,0 mph,21.50 in,0.0 in,Showers in the Vicinity,2020-09-22
2611,5:00 PM,73 °F,39 °F,29 %,NE,9 mph,0 mph,21.52 in,0.0 in,Fair,2020-09-22
2612,7:00 AM,57 °F,41 °F,55 %,CALM,0 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-23
2613,8:00 AM,59 °F,41 °F,51 %,NNE,6 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-09-23
2614,9:00 AM,61 °F,43 °F,52 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Light Drizzle,2020-09-23
2615,10:00 AM,63 °F,43 °F,48 %,NNW,6 mph,0 mph,21.73 in,0.0 in,Showers in the Vicinity,2020-09-23
2616,11:00 AM,63 °F,45 °F,52 %,E,6 mph,0 mph,21.73 in,0.0 in,Showers in the Vicinity,2020-09-23
2617,12:00 PM,66 °F,45 °F,46 %,VAR,5 mph,0 mph,21.71 in,0.0 in,Showers in the Vicinity,2020-09-23
2618,1:00 PM,68 °F,45 °F,43 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Showers in the Vicinity,2020-09-23
2619,7:00 AM,52 °F,39 °F,62 %,VAR,1 mph,0 mph,21.77 in,0.0 in,Fair,2020-09-24
2620,8:00 AM,55 °F,39 °F,54 %,VAR,2 mph,0 mph,21.77 in,0.0 in,Fair,2020-09-24
2621,9:00 AM,59 °F,39 °F,48 %,VAR,2 mph,0 mph,21.77 in,0.0 in,Fair,2020-09-24
2622,10:00 AM,66 °F,37 °F,35 %,NE,7 mph,0 mph,21.75 in,0.0 in,Fair,2020-09-24
2623,11:00 AM,66 °F,30 °F,26 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Fair,2020-09-24
2624,12:00 PM,70 °F,30 °F,23 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Fair,2020-09-24
2625,1:00 PM,68 °F,30 °F,24 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-24
2626,7:00 AM,55 °F,37 °F,51 %,CALM,0 mph,0 mph,21.75 in,0.0 in,Fair,2020-09-25
2627,8:00 AM,59 °F,36 °F,42 %,CALM,0 mph,0 mph,21.75 in,0.0 in,Fair,2020-09-25
2628,9:00 AM,63 °F,37 °F,39 %,N,5 mph,0 mph,21.75 in,0.0 in,Fair,2020-09-25
2629,10:00 AM,66 °F,37 °F,35 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Fair,2020-09-25
2630,11:00 AM,70 °F,36 °F,28 %,NNW,5 mph,0 mph,21.71 in,0.0 in,Fair,2020-09-25
2631,12:00 PM,73 °F,30 °F,20 %,SE,5 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-25
2632,1:00 PM,79 °F,30 °F,17 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-09-25
2633,7:00 AM,55 °F,34 °F,44 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Fair,2020-09-26
2634,8:00 AM,61 °F,34 °F,36 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-26
2635,9:00 AM,64 °F,36 °F,34 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-26
2636,10:00 AM,68 °F,37 °F,33 %,VAR,3 mph,0 mph,21.69 in,0.0 in,Fair,2020-09-26
2637,11:00 AM,70 °F,36 °F,28 %,WSW,7 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-26
2638,12:00 PM,75 °F,34 °F,22 %,CALM,0 mph,0 mph,21.63 in,0.0 in,Fair,2020-09-26
2639,1:00 PM,75 °F,34 °F,22 %,NE,12 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-09-26
2640,7:00 AM,54 °F,34 °F,47 %,SE,3 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
2641,8:00 AM,59 °F,37 °F,45 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
2642,9:00 AM,61 °F,39 °F,45 %,NNE,7 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
2643,10:00 AM,66 °F,41 °F,40 %,VAR,6 mph,0 mph,21.65 in,0.0 in,Fair,2020-09-27
2644,11:00 AM,68 °F,37 °F,33 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-09-27
2645,12:00 PM,73 °F,36 °F,25 %,VAR,1 mph,0 mph,21.56 in,0.0 in,Fair,2020-09-27
2646,1:00 PM,75 °F,30 °F,19 %,WSW,6 mph,0 mph,21.52 in,0.0 in,Fair,2020-09-27
2647,2:00 PM,75 °F,30 °F,19 %,NNE,9 mph,0 mph,21.50 in,0.0 in,Fair,2020-09-27
2648,7:00 AM,55 °F,43 °F,63 %,E,5 mph,0 mph,21.60 in,0.0 in,Fair,2020-09-28
2649,8:00 AM,59 °F,45 °F,59 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-09-28
2650,9:00 AM,63 °F,45 °F,52 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Fair,2020-09-28
2651,10:00 AM,66 °F,43 °F,43 %,VAR,2 mph,0 mph,21.63 in,0.0 in,Fair,2020-09-28
2652,11:00 AM,72 °F,41 °F,33 %,VAR,1 mph,0 mph,21.58 in,0.0 in,Showers in the Vicinity,2020-09-28
2653,12:00 PM,72 °F,30 °F,22 %,N,8 mph,0 mph,21.56 in,0.0 in,Showers in the Vicinity,2020-09-28
2654,1:00 PM,75 °F,36 °F,24 %,E,8 mph,0 mph,21.52 in,0.0 in,Partly Cloudy,2020-09-28
2655,7:00 AM,52 °F,48 °F,88 %,CALM,0 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-29
2656,8:00 AM,54 °F,48 °F,82 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-29
2657,9:00 AM,55 °F,48 °F,77 %,ENE,3 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-29
2658,10:00 AM,61 °F,48 °F,63 %,NE,7 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-29
2659,11:00 AM,66 °F,50 °F,56 %,NE,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-29
2660,12:00 PM,66 °F,45 °F,46 %,N,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-09-29
2661,1:00 PM,72 °F,45 °F,38 %,VAR,2 mph,14 mph,21.60 in,0.0 in,Partly Cloudy,2020-09-29
2662,2:00 PM,73 °F,43 °F,33 %,ENE,7 mph,0 mph,21.56 in,0.0 in,Mostly Cloudy,2020-09-29
2663,3:00 PM,68 °F,43 °F,40 %,ENE,12 mph,0 mph,21.54 in,0.0 in,Light Rain Shower,2020-09-29
2664,4:00 PM,66 °F,41 °F,40 %,ENE,3 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-09-29
2665,5:00 PM,66 °F,43 °F,43 %,SSW,8 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-09-29
2666,6:00 PM,66 °F,45 °F,46 %,SSE,6 mph,0 mph,21.54 in,0.0 in,Showers in the Vicinity,2020-09-29
2667,7:00 AM,57 °F,45 °F,63 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-30
2668,8:00 AM,59 °F,46 °F,63 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-30
2669,9:00 AM,61 °F,45 °F,55 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Cloudy,2020-09-30
2670,10:00 AM,63 °F,45 °F,52 %,VAR,2 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-09-30
2671,11:00 AM,63 °F,43 °F,48 %,WNW,8 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-09-30
2672,12:00 PM,64 °F,43 °F,45 %,WNW,7 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-30
2673,12:34 PM,57 °F,48 °F,72 %,NNW,7 mph,0 mph,21.67 in,0.0 in,Rain,2020-09-30
2674,1:00 PM,61 °F,52 °F,72 %,SSE,6 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-09-30
2675,2:00 PM,63 °F,46 °F,55 %,SE,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-09-30
2676,7:00 AM,52 °F,41 °F,67 %,CALM,0 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-10-01
2677,8:00 AM,54 °F,41 °F,62 %,NE,7 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-10-01
2678,9:00 AM,57 °F,39 °F,51 %,ENE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-10-01
2679,10:00 AM,61 °F,41 °F,48 %,ENE,5 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-10-01
2680,11:00 AM,64 °F,41 °F,42 %,N,5 mph,0 mph,21.67 in,0.0 in,Cloudy,2020-10-01
2681,12:00 PM,68 °F,39 °F,35 %,NE,8 mph,0 mph,21.63 in,0.0 in,Mostly Cloudy,2020-10-01
2682,1:00 PM,68 °F,39 °F,35 %,VAR,5 mph,0 mph,21.60 in,0.0 in,Showers in the Vicinity,2020-10-01
2683,7:00 AM,55 °F,41 °F,58 %,VAR,2 mph,0 mph,21.65 in,0.0 in,Fair,2020-10-02
2684,8:00 AM,57 °F,39 °F,51 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-10-02
2685,9:00 AM,63 °F,41 °F,45 %,WNW,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-10-02
2686,10:00 AM,64 °F,39 °F,40 %,NE,6 mph,0 mph,21.65 in,0.0 in,Partly Cloudy,2020-10-02
2687,11:00 AM,68 °F,39 °F,35 %,ENE,6 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-10-02
2688,12:00 PM,72 °F,39 °F,31 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Mostly Cloudy,2020-10-02
2689,1:00 PM,73 °F,37 °F,27 %,NE,6 mph,0 mph,21.58 in,0.0 in,Mostly Cloudy,2020-10-02
2690,7:00 AM,57 °F,46 °F,67 %,E,1 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-10-03
2691,8:00 AM,59 °F,46 °F,63 %,ENE,3 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-10-03
2692,9:00 AM,59 °F,46 °F,63 %,SSE,3 mph,0 mph,21.69 in,0.0 in,Light Drizzle,2020-10-03
2693,10:00 AM,61 °F,45 °F,55 %,SSW,7 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-10-03
2694,11:00 AM,63 °F,43 °F,48 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-10-03
2695,12:00 PM,68 °F,41 °F,37 %,W,5 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-03
2696,1:00 PM,68 °F,41 °F,37 %,SW,5 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-10-03
2697,7:00 AM,55 °F,45 °F,67 %,NE,5 mph,0 mph,21.71 in,0.0 in,Rain,2020-10-04
2698,8:00 AM,54 °F,46 °F,77 %,SSE,3 mph,0 mph,21.73 in,0.0 in,Light Rain,2020-10-04
2699,8:54 AM,55 °F,43 °F,63 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Cloudy,2020-10-04
2700,10:00 AM,54 °F,48 °F,82 %,NE,6 mph,0 mph,21.75 in,0.0 in,Light Drizzle,2020-10-04
2701,11:00 AM,54 °F,46 °F,77 %,VAR,2 mph,0 mph,21.75 in,0.0 in,Cloudy,2020-10-04
2702,12:00 PM,55 °F,48 °F,77 %,NE,8 mph,0 mph,21.75 in,0.0 in,Light Drizzle,2020-10-04
2703,1:00 PM,55 °F,46 °F,72 %,NNE,7 mph,0 mph,21.73 in,0.0 in,Light Rain,2020-10-04
2704,7:00 AM,52 °F,43 °F,71 %,NE,3 mph,0 mph,21.75 in,0.0 in,Mostly Cloudy,2020-10-05
2705,8:00 AM,57 °F,41 °F,55 %,ENE,3 mph,0 mph,21.75 in,0.0 in,Partly Cloudy,2020-10-05
2706,9:00 AM,59 °F,45 °F,59 %,VAR,5 mph,0 mph,21.75 in,0.0 in,Partly Cloudy,2020-10-05
2707,10:00 AM,61 °F,43 °F,52 %,VAR,6 mph,0 mph,21.75 in,0.0 in,Partly Cloudy,2020-10-05
2708,11:00 AM,61 °F,41 °F,48 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-10-05
2709,12:00 PM,68 °F,41 °F,37 %,VAR,5 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-10-05
2710,1:00 PM,72 °F,39 °F,31 %,VAR,3 mph,0 mph,21.67 in,0.0 in,Fair,2020-10-05
2711,2:00 PM,73 °F,36 °F,25 %,VAR,1 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-10-05
2712,3:00 PM,73 °F,36 °F,25 %,VAR,2 mph,0 mph,21.60 in,0.0 in,Partly Cloudy,2020-10-05
2713,4:00 PM,75 °F,30 °F,19 %,NNE,14 mph,0 mph,21.58 in,0.0 in,Partly Cloudy,2020-10-05
2714,5:00 PM,70 °F,32 °F,25 %,NE,15 mph,0 mph,21.60 in,0.0 in,Fair,2020-10-05
2715,6:00 PM,68 °F,34 °F,28 %,ENE,9 mph,0 mph,21.60 in,0.0 in,Fair,2020-10-05
2716,8:00 AM,59 °F,37 °F,45 %,ENE,7 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-10-06
2717,9:00 AM,61 °F,37 °F,42 %,ENE,5 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-10-06
2718,10:00 AM,64 °F,39 °F,40 %,ENE,6 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-10-06
2719,11:00 AM,68 °F,39 °F,35 %,ENE,6 mph,0 mph,21.69 in,0.0 in,Mostly Cloudy,2020-10-06
2720,12:00 PM,68 °F,37 °F,33 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Mostly Cloudy,2020-10-06
2721,1:00 PM,68 °F,37 °F,33 %,NNE,5 mph,0 mph,21.65 in,0.0 in,Mostly Cloudy,2020-10-06
2722,7:00 AM,55 °F,41 °F,58 %,ESE,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-10-07
2723,8:00 AM,57 °F,39 °F,51 %,SW,2 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-10-07
2724,9:00 AM,61 °F,39 °F,45 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-10-07
2725,10:00 AM,61 °F,37 °F,42 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-10-07
2726,11:00 AM,66 °F,37 °F,35 %,VAR,3 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-10-07
2727,12:00 PM,66 °F,37 °F,35 %,NNE,8 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-10-07
2728,1:00 PM,66 °F,37 °F,35 %,WNW,7 mph,0 mph,21.69 in,0.0 in,Cloudy,2020-10-07
2729,2:00 PM,66 °F,37 °F,35 %,VAR,6 mph,0 mph,21.67 in,0.0 in,Showers in the Vicinity,2020-10-07
2730,7:00 AM,52 °F,37 °F,58 %,VAR,2 mph,0 mph,21.77 in,0.0 in,Mostly Cloudy,2020-10-08
2731,8:00 AM,55 °F,37 °F,51 %,NE,3 mph,0 mph,21.77 in,0.0 in,Mostly Cloudy,2020-10-08
2732,9:00 AM,61 °F,37 °F,42 %,VAR,3 mph,0 mph,21.77 in,0.0 in,Fair,2020-10-08
2733,10:00 AM,64 °F,37 °F,37 %,NNE,5 mph,0 mph,21.75 in,0.0 in,Fair,2020-10-08
2734,11:00 AM,68 °F,37 °F,33 %,VAR,2 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-10-08
2735,12:00 PM,72 °F,37 °F,29 %,VAR,2 mph,0 mph,21.69 in,0.0 in,Partly Cloudy,2020-10-08
2736,1:00 PM,72 °F,37 °F,29 %,VAR,2 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-08
2737,7:00 AM,57 °F,39 °F,51 %,WSW,1 mph,0 mph,21.71 in,0.0 in,Mostly Cloudy,2020-10-09
2738,8:00 AM,61 °F,41 °F,48 %,CALM,0 mph,0 mph,21.73 in,0.0 in,Mostly Cloudy,2020-10-09
2739,9:00 AM,64 °F,39 °F,40 %,NNW,6 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-10-09
2740,10:00 AM,66 °F,39 °F,37 %,VAR,3 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-10-09
2741,11:00 AM,70 °F,39 °F,33 %,VAR,1 mph,0 mph,21.71 in,0.0 in,Partly Cloudy,2020-10-09
2742,12:00 PM,73 °F,37 °F,27 %,VAR,1 mph,0 mph,21.67 in,0.0 in,Partly Cloudy,2020-10-09
2743,1:00 PM,75 °F,37 °F,25 %,VAR,3 mph,0 mph,21.63 in,0.0 in,Partly Cloudy,2020-10-09
2744,2:00 PM,77 °F,30 °F,18 %,ENE,10 mph,0 mph,21.60 in,0.0 in,Fair,2020-10-09
2745,3:00 PM,79 °F,23 °F,13 %,NNE,14 mph,0 mph,21.58 in,0.0 in,Fair,2020-10-09
2746,7:00 AM,52 °F,32 °F,47 %,NNE,3 mph,0 mph,21.73 in,0.0 in,Partly Cloudy,2020-10-10
2747,8:00 AM,57 °F,34 °F,41 %,ENE,6 mph,0 mph,21.73 in,0.0 in,Fair,2020-10-10
